,id,job_title,company,location,rating_provided,rating,salary_provided,weblink,date_recorded,location_model,jurisdiction,city
795,b6577079557dc7a9,Capital Planning Analyst,BGIS,"Markham, ON",n,,n,https://ca.indeed.com/viewjob?jk=b6577079557dc7a9,2023-11-17,Not Specified,ON,Markham
796,28911535a4c03f9a,Business Analyst,Hire DigITalent,"Aurora, ON",n,,n,https://ca.indeed.com/viewjob?jk=28911535a4c03f9a,2023-11-17,Not Specified,ON,Aurora
797,74d99e7eefc8d174,"Business Analyst, Strategic Sales",Stryker,"Hybrid remote in Waterdown, ON",n,,n,https://ca.indeed.com/viewjob?jk=74d99e7eefc8d174,2023-11-17,Hybrid remote,ON,Waterdown
798,fb60e8cd643ffeda,SR QA Analyst - Big Data & Framework development (Contract),Teranet,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=fb60e8cd643ffeda,2023-11-17,Not Specified,ON,Toronto
799,e4fba1793aa2d134,informatics business analyst,BURRARD PHARMA,"West Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=e4fba1793aa2d134,2023-11-17,Not Specified,BC,West Vancouver
800,49bca3aee211ac1f,Workforce Forecast Analyst,407 ETR,"Woodbridge, ON",n,,n,https://ca.indeed.com/viewjob?jk=49bca3aee211ac1f,2023-11-17,Not Specified,ON,Woodbridge
801,aaa47f169b010207,Business Analyst III,WCB Alberta,"Hybrid remote in Edmonton, AB",n,,y,https://ca.indeed.com/viewjob?jk=aaa47f169b010207,2023-11-17,Hybrid remote,AB,Edmonton
802,73da2eea6a96149d,Data Scientist (A.I. Integration),Top Hat,Remote in Canada,n,,n,https://ca.indeed.com/viewjob?jk=73da2eea6a96149d,2023-11-17,Remote,Not Specified,Not Specified
803,b4ba354f0289a452,"Data Scientist Specialist, Alternative Data (contract)",NASDAQ,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=b4ba354f0289a452,2023-11-17,Not Specified,ON,Toronto
804,b97b5c747d64207f,Senior Data Scientist,Aviva,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=b97b5c747d64207f,2023-11-17,Not Specified,ON,Toronto
805,9a0f2e4e7412fd57,Machine learning developer (AI),CONFORMiT,"Saguenay, QC",n,,n,https://ca.indeed.com/viewjob?jk=9a0f2e4e7412fd57,2023-11-17,Not Specified,QC,Saguenay
806,876f5d7a5d953b35,Senior Data Scientist - Machine Learning Engineer,ShyftLabs,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=876f5d7a5d953b35,2023-11-17,Hybrid remote,ON,Toronto
807,7316a33d6f56f7f2,Data Science Instructor,Metro College,"Toronto, ON",n,,y,https://ca.indeed.com/viewjob?jk=7316a33d6f56f7f2,2023-11-17,Not Specified,ON,Toronto
808,4ea7c87c8773b8f8,Data Science Intern- Summer 2024 (Canada),Altair Engineering,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=4ea7c87c8773b8f8,2023-11-17,Not Specified,ON,Toronto
809,7a4fba77a868494e,"Machine Learning Engineer - Trust and Safety, NLP (Canada)",TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=7a4fba77a868494e,2023-11-17,Not Specified,BC,Vancouver
810,20a058178f3ea200,Machine Learning Engineer - Fakespot,Mozilla,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=20a058178f3ea200,2023-11-17,Not Specified,ON,Toronto
811,e6032238167b729d,Senior Data Scientist,Deep Genomics,"Remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=e6032238167b729d,2023-11-17,Remote,ON,Toronto
812,4019357bbf1ec712,Senior Geospatial Data Scientist,Peak Power,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=4019357bbf1ec712,2023-11-17,Not Specified,ON,Toronto
813,2e1980a7757b264f,Machine Learning Engineer,Autodesk,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=2e1980a7757b264f,2023-11-17,Not Specified,ON,Toronto
814,8e754378993192f2,Machine Learning Engineering Head,Sun Cloud LLC,"North York, ON",n,,y,https://ca.indeed.com/viewjob?jk=8e754378993192f2,2023-11-17,Not Specified,ON,North York
815,6da882a6815fee25,Data & Analytics - Senior Analytics Engineer,Aritzia,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=6da882a6815fee25,2023-11-17,Not Specified,BC,Vancouver
816,b5aa445b85d5a64e,Senior Data Scientist (Optimization) Canada,Tiger Analytics,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=b5aa445b85d5a64e,2023-11-17,Not Specified,ON,Toronto
817,fc110e37a0b467be,Data Science Intern,Kasper Transportation (2470566 Ont Inc),"Thunder Bay, ON",n,,y,https://ca.indeed.com/viewjob?jk=fc110e37a0b467be,2023-11-17,Not Specified,ON,Thunder Bay
818,7f35cb424d721add,Senior Data Scientist,Combined Insurance,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=7f35cb424d721add,2023-11-17,Not Specified,ON,Toronto
819,3637cbdc7e19e11b,"Software Engineer, Machine Learning",FATHOM,Remote,n,,y,https://ca.indeed.com/viewjob?jk=3637cbdc7e19e11b,2023-11-17,Remote,Not Specified,Remote
820,b4e91a5dfe0a7e9c,"Student, Data Analytics, January 2024 (Calgary)",Cenovus Energy,"Calgary, AB",n,,n,https://ca.indeed.com/viewjob?jk=b4e91a5dfe0a7e9c,2023-11-17,Not Specified,AB,Calgary
821,e802207fbb4b9914,Senior Data Scientist,Spring Financial Inc.,"Hybrid remote in Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=e802207fbb4b9914,2023-11-17,Hybrid remote,BC,Vancouver
822,27484a4ff30084ac,Machine Learning Engineer - TikTok Business Integrity,TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=27484a4ff30084ac,2023-11-17,Not Specified,BC,Vancouver
823,d64faaae407c61b4,Machine Learning Engineer,Boosted.ai,Remote,n,,n,https://ca.indeed.com/viewjob?jk=d64faaae407c61b4,2023-11-17,Remote,Not Specified,Remote
824,fade6e8fc6efb03e,"Senior Data Scientist, SEO",MOZ Group,Remote,n,,n,https://ca.indeed.com/viewjob?jk=fade6e8fc6efb03e,2023-11-17,Remote,Not Specified,Remote
825,0937d8c2ebb2d436,EH&S Data and Analytics Specialist/Senior EH&S Data and Analytics Specialist,Ovintiv,"Calgary, AB",n,,y,https://ca.indeed.com/viewjob?jk=0937d8c2ebb2d436,2023-11-17,Not Specified,AB,Calgary
826,cf99bcef6c8d4ad5,Senior Data Scientist - IDS2002,Mastercard,"Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=cf99bcef6c8d4ad5,2023-11-17,Not Specified,BC,Vancouver
827,76afd826b524c1a9,"Data Scientist, Specialist",Vanguard,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=76afd826b524c1a9,2023-11-17,Hybrid remote,ON,Toronto
828,3c4cff22fa2a48a6,Manager - Data Scientist,EY,"Calgary, AB",n,,n,https://ca.indeed.com/viewjob?jk=3c4cff22fa2a48a6,2023-11-17,Not Specified,AB,Calgary
829,f444dfe9887d85ad,"Associate Educator, Data Scientist",BrainStation,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=f444dfe9887d85ad,2023-11-17,Not Specified,BC,Vancouver
830,dce4baed49184dd8,Senior Data Scientist,Granify,"Hybrid remote in Edmonton, AB",n,,n,https://ca.indeed.com/viewjob?jk=dce4baed49184dd8,2023-11-17,Hybrid remote,AB,Edmonton
831,22a206de7c58f7e5,Machine Learning Developer Intern,Airudi,Remote,n,,n,https://ca.indeed.com/viewjob?jk=22a206de7c58f7e5,2023-11-17,Remote,Not Specified,Remote
832,c0df34ada5ad608b,AI ML Engineer,Railtown AI Technologies,"Hybrid remote in Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=c0df34ada5ad608b,2023-11-17,Hybrid remote,BC,Vancouver
833,a0e7399e1e5becee,Machine Learning Engineer,Quincus,"Remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=a0e7399e1e5becee,2023-11-17,Remote,ON,Toronto
834,776d4621d6c1d44b,Senior Data Scientist,Global Relay,"Hybrid remote in Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=776d4621d6c1d44b,2023-11-17,Hybrid remote,BC,Vancouver
835,d0173159f3ed1397,"Applied Scientist, Ad Measurements Science",Amazon Advertising Canada Inc.,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=d0173159f3ed1397,2023-11-17,Not Specified,ON,Toronto
836,58573b20f0632eec,Data Analyst - QA Tester,Experfy Inc,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=58573b20f0632eec,2023-11-17,Not Specified,ON,Toronto
837,fa906763f2ff8f9e,Machine Learning Engineer (Canada),Tiger Analytics,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=fa906763f2ff8f9e,2023-11-17,Not Specified,ON,Toronto
838,c4a17a8affaf5451,"Machine Learning Engineer - NLP, TikTok Business Integrity",TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=c4a17a8affaf5451,2023-11-17,Not Specified,BC,Vancouver
839,7fe78db4bc05b213,BI Intern,Nestle Operational Services Worldwide SA,"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=7fe78db4bc05b213,2023-11-17,Not Specified,QC,Montréal
840,8e8658e54dab627f,"Analyst, Data & Analytics",Air Canada,"Dorval, QC",n,,n,https://ca.indeed.com/viewjob?jk=8e8658e54dab627f,2023-11-17,Not Specified,QC,Dorval
841,1f0c522cabb2b3a6,"Research Scientist, Computer Graphics, Computer Vision, and Machine Learning",Scanline VFX,"Hybrid remote in Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=1f0c522cabb2b3a6,2023-11-17,Hybrid remote,BC,Vancouver
842,1028f52649417b37,Data Scientist / Senior Data Scientist,StackAdapt,Canada,n,,n,https://ca.indeed.com/viewjob?jk=1028f52649417b37,2023-11-17,Not Specified,Not Specified,Not Specified
843,d7973c5ef4b90bef,Data Architecture and Engineering Leader,Pwc Canada,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=d7973c5ef4b90bef,2023-11-17,Hybrid remote,ON,Toronto
844,8638ae950df72e14,Machine Learning Scientist - Summer 2024 Start,Wayfair,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=8638ae950df72e14,2023-11-17,Not Specified,ON,Toronto
845,125f0eacaea69e29,"Applied Research Scientist, Simulation Technology - New College Grad 2023",NVIDIA,"Toronto, ON",n,,y,https://ca.indeed.com/viewjob?jk=125f0eacaea69e29,2023-11-17,Not Specified,ON,Toronto
846,172538e5ea52751b,Machine Learning Engineer,NTENT,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=172538e5ea52751b,2023-11-17,Not Specified,ON,Toronto
847,37e882c6f7989484,Data Science Student,PCL Construction,"Edmonton, AB",n,,n,https://ca.indeed.com/viewjob?jk=37e882c6f7989484,2023-11-17,Not Specified,AB,Edmonton
848,2d04db06be841af7,Machine Learning Engineer,Leap Tools,Remote in Canada,n,,n,https://ca.indeed.com/viewjob?jk=2d04db06be841af7,2023-11-17,Remote,Not Specified,Not Specified
849,4c8e8b0293c23991,Machine Learning Engineer,MobSquad,"Remote in Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=4c8e8b0293c23991,2023-11-17,Remote,BC,Vancouver
850,d03e8801fd809505,2024 Winter Co-Op - Data Science/Statistics - Software Defined Vehicle,General Motors,Remote,n,,y,https://ca.indeed.com/viewjob?jk=d03e8801fd809505,2023-11-17,Remote,Not Specified,Remote
851,0ce1f40f2e5d7ea1,Marketing Intelligence Manager - Advance Analytics,TELUS,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=0ce1f40f2e5d7ea1,2023-11-17,Not Specified,ON,Toronto
852,ea7995bacdca295b,Data Scientist(Python,Atlantis IT group,"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=ea7995bacdca295b,2023-11-17,Not Specified,QC,Montréal
853,e135f1d5d2b07fc6,Machine Learning Intern,Alberta Machine Intelligence Institute,"Edmonton, AB",n,,n,https://ca.indeed.com/viewjob?jk=e135f1d5d2b07fc6,2023-11-17,Not Specified,AB,Edmonton
854,9b6152119084835d,"Senior Analyst, Member Growth, Loyalty Portfolio",Loblaw Companies Limited,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=9b6152119084835d,2023-11-17,Not Specified,ON,Toronto
855,5d221458d43c2661,Data Scientist /ML Intern,NDAX Canada Inc.,"Calgary, AB",n,,y,https://ca.indeed.com/viewjob?jk=5d221458d43c2661,2023-11-17,Not Specified,AB,Calgary
856,135234f22135bb06,ML Engineer/Data Engineer,Railtown AI Technologies,"Hybrid remote in Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=135234f22135bb06,2023-11-17,Hybrid remote,BC,Vancouver
857,c014351733b90783,Industrial Affairs (IA) Data Scientist,Experfy Inc,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=c014351733b90783,2023-11-17,Not Specified,ON,Toronto
858,4e0f38eff9426102,Senior Data Scientist,Crakmedia,"Quebec City, QC",n,,n,https://ca.indeed.com/viewjob?jk=4e0f38eff9426102,2023-11-17,Not Specified,QC,Quebec City
859,de269c45e67473b7,Statistical Science Associate Director/Senior Statistician– Early BioPharmaceuticals,AstraZeneca,"Mississauga, ON",n,,n,https://ca.indeed.com/viewjob?jk=de269c45e67473b7,2023-11-17,Not Specified,ON,Mississauga
860,3ed5c9818b4c4160,Data Science Specialist (SAS),Software International,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=3ed5c9818b4c4160,2023-11-17,Not Specified,ON,Toronto
861,54afc022682ea19f,"Analytics Lead, Full Stack (Card & Consumer Banking)",Affirm,Remote,n,,n,https://ca.indeed.com/viewjob?jk=54afc022682ea19f,2023-11-17,Remote,Not Specified,Remote
862,c3c285209a228515,Lead Data Scientist,Fusemachines,Remote,n,,n,https://ca.indeed.com/viewjob?jk=c3c285209a228515,2023-11-17,Remote,Not Specified,Remote
863,cde2be5ca821cc92,"Data Analytics Manager, Application Support Lead",Mondelēz International,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=cde2be5ca821cc92,2023-11-17,Not Specified,ON,Toronto
864,2070cb6bd8b7aedc,Intermediate Machine Learning Developer,Weir Group,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=2070cb6bd8b7aedc,2023-11-17,Not Specified,BC,Vancouver
865,531d411ad9a963fa,"Manager, Customer Analytics",Canadian Tire Corporation,"Oakville, ON",n,,n,https://ca.indeed.com/viewjob?jk=531d411ad9a963fa,2023-11-17,Not Specified,ON,Oakville
866,97b309fc00328227,"Big Data Engineer (AWS, Python, Spasrk/Hive)",Software International,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=97b309fc00328227,2023-11-17,Not Specified,ON,Toronto
867,b6e2fd3ab0df3771,Real Estate Market Analyst,Caivan Development Corporation,"Ottawa, ON",n,,n,https://ca.indeed.com/viewjob?jk=b6e2fd3ab0df3771,2023-11-17,Not Specified,ON,Ottawa
868,f96a926c26f226dc,Machine Learning Developer,Granify,"Edmonton, AB",n,,n,https://ca.indeed.com/viewjob?jk=f96a926c26f226dc,2023-11-17,Not Specified,AB,Edmonton
869,1297054ecc7dc9fb,Principal Data Scientist,Experfy Inc,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=1297054ecc7dc9fb,2023-11-17,Not Specified,ON,Toronto
870,83b77990bee96539,Machine Learning Engineer Graduate (Monetization Tech - Business Integrity- Actor Integrity) - 2024 Start (MS/PhD),TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=83b77990bee96539,2023-11-17,Not Specified,BC,Vancouver
871,e7689dd54fc2ca59,"Data Scientist, Conversational AI",Glia Technologies,Remote,n,,n,https://ca.indeed.com/viewjob?jk=e7689dd54fc2ca59,2023-11-17,Remote,Not Specified,Remote
872,e06b78e10ba436a6,"Senior Data Scientist, Support Operations and Trust & Safety",Thumbtack,"Remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=e06b78e10ba436a6,2023-11-17,Remote,ON,Toronto
873,fd4c259631dc80a9,Power BI Developer,Bhuvi IT Solutions,"Montréal, QC",n,,y,https://ca.indeed.com/viewjob?jk=fd4c259631dc80a9,2023-11-17,Not Specified,QC,Montréal
874,13b44c0323bcdcbc,Machine Learning Engineer,M.2.F Digital,"North Battleford, SK",n,,y,https://ca.indeed.com/viewjob?jk=13b44c0323bcdcbc,2023-11-17,Not Specified,SK,North Battleford
875,060f5bcd13370ba0,Machine Learning Engineer,Score Media and Gaming Inc.,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=060f5bcd13370ba0,2023-11-17,Hybrid remote,ON,Toronto
876,af7c6966acb1eab4,Machine Learning Scientist/Researcher,Anyon Systems Inc.,"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=af7c6966acb1eab4,2023-11-17,Not Specified,QC,Montréal
877,fd01e01be286e72f,"Data Scientist @Toronto,ON (Onsite/ Hybrid / Remote) - Long Term",Atlantis IT group,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=fd01e01be286e72f,2023-11-17,Hybrid remote,ON,Toronto
878,941e4d5a7903bf85,Machine Learning Engineer (Product Advocate),Shakudo,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=941e4d5a7903bf85,2023-11-17,Not Specified,ON,Toronto
879,9f1060294401dbf7,Head CMC Data Science - VCDS - All gender (Unfilled),Sanofi,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=9f1060294401dbf7,2023-11-17,Not Specified,ON,Toronto
880,714bf2185db0db9e,Senior Data Analyst - FC Live,Electronic Arts,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=714bf2185db0db9e,2023-11-17,Not Specified,BC,Vancouver
881,2fcd6f7ccf6b06ce,"Associate, Client Insights and Analytics - Toronto, ON",Scotiabank,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=2fcd6f7ccf6b06ce,2023-11-17,Not Specified,ON,Toronto
882,43fddf0377e9e7ba,Machine Learning Engineer Graduate (Monetization Technology- Business Integrity)- 2024 Start (BS/MS/PhD),TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=43fddf0377e9e7ba,2023-11-17,Not Specified,BC,Vancouver
883,8e7ba7d5c04d8a89,NLP Engineer,Business Sherpa Group,"Hybrid remote in Ottawa, ON",n,,n,https://ca.indeed.com/viewjob?jk=8e7ba7d5c04d8a89,2023-11-17,Hybrid remote,ON,Ottawa
884,a166fa9145ccfeaa,Data Scientist (Full Stack),Lawrence Harvey,"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=a166fa9145ccfeaa,2023-11-17,Not Specified,QC,Montréal
885,229e155bb21a853d,"Manager, Data Engineering -Hybrid",Scotiabank,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=229e155bb21a853d,2023-11-17,Not Specified,ON,Toronto
886,2a1e9becc839e883,"Senior Specialist, Data Science",BDO,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=2a1e9becc839e883,2023-11-17,Not Specified,ON,Toronto
887,4eee76a83aa7cb08,Senior Machine Learning Engineer,Unbounce,Remote,n,,y,https://ca.indeed.com/viewjob?jk=4eee76a83aa7cb08,2023-11-17,Remote,Not Specified,Remote
888,c50d31444018fd91,Software Engineering – Machine Learning Co-op,Veralto,"Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=c50d31444018fd91,2023-11-17,Not Specified,BC,Vancouver
889,9908e957e7fa9447,Senior Data Scientist,UKG (Ultimate Kronos Group),"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=9908e957e7fa9447,2023-11-17,Not Specified,QC,Montréal
890,b8ac1ad52ede3a65,Lead Data Scientist,System1,"Remote in Guelph, ON",n,,n,https://ca.indeed.com/viewjob?jk=b8ac1ad52ede3a65,2023-11-17,Remote,ON,Guelph
891,de0dc4db120c212f,Machine Learning Systems Engineer,CentML,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=de0dc4db120c212f,2023-11-17,Hybrid remote,ON,Toronto
892,56955e8206548108,Senior Data Science Consultant,Slalom Consulting,"Calgary, AB",n,,n,https://ca.indeed.com/viewjob?jk=56955e8206548108,2023-11-17,Not Specified,AB,Calgary
893,ada693425d4882d4,FY24 Intern - Machine Learning and AI for Automotive - Canada (16 months),Qualcomm,"Markham, ON",n,,n,https://ca.indeed.com/viewjob?jk=ada693425d4882d4,2023-11-17,Not Specified,ON,Markham
894,44c8e15d5f391cfb,"Educator, Data Scientist",BrainStation,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=44c8e15d5f391cfb,2023-11-17,Not Specified,ON,Toronto
895,b62d25e2c361b1f9,"Senior, Data Science",Ciena,"Ottawa, ON",n,,n,https://ca.indeed.com/viewjob?jk=b62d25e2c361b1f9,2023-11-17,Not Specified,ON,Ottawa
896,7c65e1c6622a0cc3,Machine Learning Engineer,Sunia Technology Inc.,"Burnaby, BC",n,,y,https://ca.indeed.com/viewjob?jk=7c65e1c6622a0cc3,2023-11-17,Not Specified,BC,Burnaby
897,f258b79f0e4e107b,Senior Applied Scientist,Canadian Nuclear Laboratories,"Chalk River, ON",n,,n,https://ca.indeed.com/viewjob?jk=f258b79f0e4e107b,2023-11-17,Not Specified,ON,Chalk River
898,478bc7071cd9f1a5,"Senior Data Scientist, Product Analytics",Rec Room,"Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=478bc7071cd9f1a5,2023-11-17,Not Specified,BC,Vancouver
899,d58a4355bcd3a8a7,Project Manager - Digital Analytics,Tiger Analytics,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=d58a4355bcd3a8a7,2023-11-17,Not Specified,ON,Toronto
900,6d1353b5d9d25f24,"Senior Product Analyst, Growth",Jerry,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=6d1353b5d9d25f24,2023-11-17,Not Specified,ON,Toronto
901,1fe74f9ba421a987,Senior Data Scientist – Forecast Engine Utility Innovation,Unilever,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=1fe74f9ba421a987,2023-11-17,Not Specified,ON,Toronto
902,486b5020317fba26,Data Science Manager,Serefin,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=486b5020317fba26,2023-11-17,Not Specified,ON,Toronto
903,0a2e22e25a438396,Real Estate Business Intelligence Analyst,Wesgroup Properties,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=0a2e22e25a438396,2023-11-17,Not Specified,BC,Vancouver
904,dac8df12da6bfec1,"Data Analyst, Corporate Sustainability",Enerplus Corporation,"Hybrid remote in Calgary, AB",n,,n,https://ca.indeed.com/viewjob?jk=dac8df12da6bfec1,2023-11-17,Hybrid remote,AB,Calgary
905,3c1dee1b41e4b4ac,Senior Machine Learning Engineer,Klue,"Hybrid remote in Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=3c1dee1b41e4b4ac,2023-11-17,Hybrid remote,BC,Vancouver
906,b8bc5e34fa945cef,"Machine Learning Engineer - Multimodality, TikTok Business Integrity",TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=b8bc5e34fa945cef,2023-11-17,Not Specified,BC,Vancouver
907,577045030b600ddc,Machine Learning Research Scientist - TikTok Business Integrity,TikTok,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=577045030b600ddc,2023-11-17,Not Specified,BC,Vancouver
908,159ff216ef2af178,Presales Specialist - Analytics,Altair Engineering,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=159ff216ef2af178,2023-11-17,Not Specified,ON,Toronto
909,be0c79edd95b0904,"Senior Machine Learning Engineer (Remote, North America)",Vivun,"Remote in Oakland, NB",n,,n,https://ca.indeed.com/viewjob?jk=be0c79edd95b0904,2023-11-17,Remote,NB,Oakland
910,7dc89f741204963d,"Data Science Actuary, Global Data & Analytics",RGA,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=7dc89f741204963d,2023-11-17,Not Specified,ON,Toronto
911,43056086f75893bd,Machine Learning Architect,Bell,"Mississauga, ON",n,,n,https://ca.indeed.com/viewjob?jk=43056086f75893bd,2023-11-17,Not Specified,ON,Mississauga
912,1d6e5d4d3f6e9fa7,In-Store Systems Business Data Analyst,Home Hardware Stores Limited,"St. Jacobs, ON",n,,n,https://ca.indeed.com/viewjob?jk=1d6e5d4d3f6e9fa7,2023-11-17,Not Specified,ON,St. Jacobs
913,db6ee05a7ead48ab,NLP Engineer,Larus Technologies,"Ottawa, ON",n,,n,https://ca.indeed.com/viewjob?jk=db6ee05a7ead48ab,2023-11-17,Not Specified,ON,Ottawa
914,9e75dee74f8c172d,"Software Engineer, Machine Learning",Electronic Arts,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=9e75dee74f8c172d,2023-11-17,Not Specified,BC,Vancouver
915,79e7845fcdc11dae,"Professor, Al and Data Science",Loyalist College,"Belleville, ON",n,,y,https://ca.indeed.com/viewjob?jk=79e7845fcdc11dae,2023-11-17,Not Specified,ON,Belleville
916,c0f33fa223931cd1,"Associate Director of Data Scientist – NLP, LLM and GenAI",S&P Global,"Toronto, ON",n,,y,https://ca.indeed.com/viewjob?jk=c0f33fa223931cd1,2023-11-17,Not Specified,ON,Toronto
917,91ae92073263107f,"Team Lead, Analytics & PowerBI",Convverge Inc.,"Calgary, AB",n,,n,https://ca.indeed.com/viewjob?jk=91ae92073263107f,2023-11-17,Not Specified,AB,Calgary
918,d8d87ee3eff97649,NLP and Generative AI Engineer,Redman Technologies Inc.,"Hybrid remote in Edmonton, AB",n,,n,https://ca.indeed.com/viewjob?jk=d8d87ee3eff97649,2023-11-17,Hybrid remote,AB,Edmonton
919,71f3af1750b48d3f,Data Analyst,Touchtunes Music Corporation,"Montréal, QC",n,,n,https://ca.indeed.com/viewjob?jk=71f3af1750b48d3f,2023-11-17,Not Specified,QC,Montréal
920,0968d953717887c5,Senior Machine Learning Engineer - Search (14 Month Contract),Loblaw Digital,"Hybrid remote in Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=0968d953717887c5,2023-11-17,Hybrid remote,ON,Toronto
921,34d66c36af295c12,Senior Applied ML Scientist (Remote),OpenTable,Remote,n,,n,https://ca.indeed.com/viewjob?jk=34d66c36af295c12,2023-11-17,Remote,Not Specified,Remote
922,c9f1657cdf94ec45,Data Science Instructor,Lighthouse Labs,Remote in Ontario,n,,n,https://ca.indeed.com/viewjob?jk=c9f1657cdf94ec45,2023-11-17,Remote,ON,Not Specified
923,2efc8cc61a3bb7a2,Data Analyst / Business Analyst (Data),Dallas IT,"Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=2efc8cc61a3bb7a2,2023-11-17,Not Specified,BC,Vancouver
924,39805f42a4a5f1ee,"Senior Big Data Engineer, ETL",data.ai,"Vancouver, BC",n,,n,https://ca.indeed.com/viewjob?jk=39805f42a4a5f1ee,2023-11-17,Not Specified,BC,Vancouver
925,0521fd8622750266,Senior Machine Learning Engineer,Microsoft,"Vancouver, BC",n,,y,https://ca.indeed.com/viewjob?jk=0521fd8622750266,2023-11-17,Not Specified,BC,Vancouver
926,218debcaaf5ec0d0,Product Owner – AI Project,247 Labs Inc,"Toronto, ON",n,,n,https://ca.indeed.com/viewjob?jk=218debcaaf5ec0d0,2023-11-17,Not Specified,ON,Toronto
